Date,Day,Treatment,Header,TankID,Temperature,pH,Temp,pHspec,Sal,Diam1,Diam2,DiamMean,Growth,Height,pCO2out,AlkTotal,PartOfSpine,Chosen,RatioSEM,SpineLength,RatioLength,SpineCount
2019-02-24,126,AMB,8,15t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.71600,NA,NA,NA
2019-02-24,126,AMB,8,15t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.39600,NA,NA,NA
2019-02-24,126,AMB,8,15t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.13700,NA,NA,NA
2019-02-24,126,AMB,8,15t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,2.21100,NA,NA,NA
2019-02-24,126,AMB,8,15t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.06700,NA,NA,NA
2019-02-24,126,AMB,8,20t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.60400,NA,NA,NA
2019-02-24,126,AMB,8,20t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.45500,NA,NA,NA
2019-02-24,126,AMB,8,20t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.77200,NA,NA,NA
2019-02-24,126,AMB,8,20t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.40700,NA,NA,NA
2019-02-24,126,AMB,8,20t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.24400,NA,NA,NA
2019-02-24,126,AMB,8,20t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.59600,NA,NA,NA
2019-02-24,126,AMB,8,20t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.56700,NA,NA,NA
2019-02-24,126,AMB,8,20t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.70900,NA,NA,NA
2019-02-24,126,AMB,8,20t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.43800,NA,NA,NA
2019-02-24,126,OA,3,4t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.53900,NA,NA,NA
2019-02-24,126,OA,3,4t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.44200,NA,NA,NA
2019-02-24,126,OA,3,4t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.64300,NA,NA,NA
2019-02-24,126,OA,3,4t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.43200,NA,NA,NA
2019-02-24,126,OA,3,4t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.50900,NA,NA,NA
2019-02-24,126,OA,3,4t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.36000,NA,NA,NA
2019-02-24,126,OA,3,4t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.50800,NA,NA,NA
2019-02-24,126,OA,3,4t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.42800,NA,NA,NA
2019-02-24,126,OA,3,4t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.59400,NA,NA,NA
2019-02-24,126,OA,3,6t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.82100,NA,NA,NA
2019-02-24,126,OA,3,6t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.77400,NA,NA,NA
2019-02-24,126,OA,3,6t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.87000,NA,NA,NA
2019-02-24,126,OA,3,6t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.80700,NA,NA,NA
2019-02-24,126,OA,3,6t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.99000,NA,NA,NA
2019-02-24,126,OA,3,6t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.64500,NA,NA,NA
2019-02-24,126,OA,3,12t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.19400,NA,NA,NA
2019-02-24,126,OA,3,12t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,2.10900,NA,NA,NA
2019-02-24,126,OA,3,12t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.28300,NA,NA,NA
2019-02-24,126,OA,3,12t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.70000,NA,NA,NA
2019-02-24,126,OA,3,12t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.71600,NA,NA,NA
2019-02-24,126,OA,3,12t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.68400,NA,NA,NA
2019-02-24,126,OA,3,12t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.43200,NA,NA,NA
2019-02-24,126,OA,3,12t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.48700,NA,NA,NA
2019-02-24,126,OA,3,12t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.37800,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.85400,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.89500,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.81400,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.61800,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.26000,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.11100,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.83200,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.76300,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.90400,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.77800,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.79100,NA,NA,NA
2019-02-24,126,OA,5,16t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.76500,NA,NA,NA
2019-02-24,126,OA,5,21t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.93000,NA,NA,NA
2019-02-24,126,OA,5,21t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.87800,NA,NA,NA
2019-02-24,126,OA,5,21t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.98300,NA,NA,NA
2019-02-24,126,OA,5,21t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.27300,NA,NA,NA
2019-02-24,126,OA,5,21t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.23600,NA,NA,NA
2019-02-24,126,OA,5,21t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,2.31000,NA,NA,NA
2019-02-24,126,OA,5,21t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.55900,NA,NA,NA
2019-02-24,126,OA,5,21t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.46900,NA,NA,NA
2019-02-24,126,OA,5,21t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.65600,NA,NA,NA
2019-02-24,126,OA,5,24t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.34000,NA,NA,NA
2019-02-24,126,OA,5,24t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.40600,NA,NA,NA
2019-02-24,126,OA,5,24t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.27700,NA,NA,NA
2019-02-24,126,OA,5,24t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.36200,NA,NA,NA
2019-02-24,126,OA,5,24t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.23400,NA,NA,NA
2019-02-24,126,OA,5,24t,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.50600,NA,NA,NA
2019-02-24,126,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.60300,NA,NA,NA
2019-02-24,126,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.67800,NA,NA,NA
2019-02-24,126,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.53200,NA,NA,NA
2019-02-24,126,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.21800,NA,NA,NA
2019-02-24,126,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,2.32100,NA,NA,NA
2019-02-24,126,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.12200,NA,NA,NA
2019-02-24,126,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.58600,NA,NA,NA
2019-02-24,126,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.55300,NA,NA,NA
2019-02-24,126,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,2.62000,NA,NA,NA
2019-02-24,126,T,1,10t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.57400,NA,NA,NA
2019-02-24,126,T,1,10t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.64800,NA,NA,NA
2019-02-24,126,T,1,10t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.50300,NA,NA,NA
2019-02-24,126,T,1,10t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.94400,NA,NA,NA
2019-02-24,126,T,1,10t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,2.14000,NA,NA,NA
2019-02-24,126,T,1,10t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.77000,NA,NA,NA
2019-02-24,126,T,1,10t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.67100,NA,NA,NA
2019-02-24,126,T,1,10t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.95000,NA,NA,NA
2019-02-24,126,T,1,10t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.44100,NA,NA,NA
2019-02-24,126,T,1,17t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.58600,NA,NA,NA
2019-02-24,126,T,1,17t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.55200,NA,NA,NA
2019-02-24,126,T,1,17t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.62000,NA,NA,NA
2019-02-24,126,T,7,17t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.84300,NA,NA,NA
2019-02-24,126,T,7,17t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.84300,NA,NA,NA
2019-02-24,126,T,7,17t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.84300,NA,NA,NA
2019-02-24,126,T,7,17t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.73800,NA,NA,NA
2019-02-24,126,T,7,17t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.61900,NA,NA,NA
2019-02-24,126,T,7,17t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.86900,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.88600,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.85100,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.92200,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.81300,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.79500,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.83100,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.96400,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.99300,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.93600,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.62900,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.18900,NA,NA,NA
2019-02-24,126,T,7,18t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.23600,NA,NA,NA
2019-02-24,126,T,7,22t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.25500,NA,NA,NA
2019-02-24,126,T,7,22t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.55600,NA,NA,NA
2019-02-24,126,T,7,22t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.01700,NA,NA,NA
2019-02-24,126,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.48000,NA,NA,NA
2019-02-24,126,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.58000,NA,NA,NA
2019-02-24,126,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.38800,NA,NA,NA
2019-02-24,126,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.60200,NA,NA,NA
2019-02-24,126,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.43700,NA,NA,NA
2019-02-24,126,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.79100,NA,NA,NA
2019-02-24,126,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.49700,NA,NA,NA
2019-02-24,126,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.62800,NA,NA,NA
2019-02-24,126,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.37900,NA,NA,NA
2019-02-24,126,T/OA,4,7t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.88000,NA,NA,NA
2019-02-24,126,T/OA,4,7t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,2.09600,NA,NA,NA
2019-02-24,126,T/OA,4,7t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.69100,NA,NA,NA
2019-02-24,126,T/OA,4,7t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.97300,NA,NA,NA
2019-02-24,126,T/OA,4,7t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.77100,NA,NA,NA
2019-02-24,126,T/OA,4,7t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,2.20800,NA,NA,NA
2019-02-24,126,T/OA,4,7t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.58300,NA,NA,NA
2019-02-24,126,T/OA,4,7t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.61000,NA,NA,NA
2019-02-24,126,T/OA,4,7t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.55600,NA,NA,NA
2019-02-24,126,T/OA,4,11t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.70300,NA,NA,NA
2019-02-24,126,T/OA,4,11t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.58600,NA,NA,NA
2019-02-24,126,T/OA,4,11t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.83000,NA,NA,NA
2019-02-24,126,T/OA,4,11t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.76800,NA,NA,NA
2019-02-24,126,T/OA,4,11t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.70200,NA,NA,NA
2019-02-24,126,T/OA,4,11t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.83600,NA,NA,NA
2019-02-24,126,T/OA,4,11t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.10700,NA,NA,NA
2019-02-24,126,T/OA,4,11t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,2.22400,NA,NA,NA
2019-02-24,126,T/OA,4,11t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.99700,NA,NA,NA
2019-02-24,126,T/OA,6,14t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.66700,NA,NA,NA
2019-02-24,126,T/OA,6,14t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.61700,NA,NA,NA
2019-02-24,126,T/OA,6,14t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.72000,NA,NA,NA
2019-02-24,126,T/OA,6,14t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.56000,NA,NA,NA
2019-02-24,126,T/OA,6,14t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.76000,NA,NA,NA
2019-02-24,126,T/OA,6,14t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.38600,NA,NA,NA
2019-02-24,126,T/OA,6,14t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.12500,NA,NA,NA
2019-02-24,126,T/OA,6,14t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.16900,NA,NA,NA
2019-02-24,126,T/OA,6,14t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.08300,NA,NA,NA
2019-02-24,126,T/OA,6,19t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.88400,NA,NA,NA
2019-02-24,126,T/OA,6,19t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.99700,NA,NA,NA
2019-02-24,126,T/OA,6,19t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.77900,NA,NA,NA
2019-02-24,126,T/OA,6,19t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.88400,NA,NA,NA
2019-02-24,126,T/OA,6,19t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,4.34100,NA,NA,NA
2019-02-24,126,T/OA,6,19t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,0.97500,NA,NA,NA
2019-02-24,126,T/OA,6,19t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.50700,NA,NA,NA
2019-02-24,126,T/OA,6,19t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,2.02000,NA,NA,NA
2019-02-24,126,T/OA,6,19t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.14300,NA,NA,NA
2019-02-24,126,T/OA,6,23t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.24100,NA,NA,NA
2019-02-24,126,T/OA,6,23t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.29600,NA,NA,NA
2019-02-24,126,T/OA,6,23t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.18800,NA,NA,NA
2019-02-24,126,T/OA,6,23t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.87000,NA,NA,NA
2019-02-24,126,T/OA,6,23t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,1.87600,NA,NA,NA
2019-02-24,126,T/OA,6,23t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.86300,NA,NA,NA
2019-02-24,126,T/OA,6,23t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.64300,NA,NA,NA
2019-02-24,126,T/OA,6,23t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,yes,2.12500,NA,NA,NA
2019-02-24,126,T/OA,6,23t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tip,no,1.29000,NA,NA,NA
NA,NA,AMB,2,1t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,11.28,33.90441839,NA
NA,NA,AMB,2,1t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,13.84,41.59903817,NA
NA,NA,AMB,2,1t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,13.63,40.96783889,NA
NA,NA,AMB,2,1t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,9.55,28.70453862,NA
NA,NA,AMB,2,1t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,12.69,38.14247069,NA
NA,NA,AMB,2,1t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,11.69,35.13675984,NA
NA,NA,AMB,2,1t,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,12.4,37.27081455,NA
NA,NA,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,11.38,30.38718291,NA
NA,NA,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,10.79,28.811749,NA
NA,NA,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,9.59,25.60747664,NA
NA,NA,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,9.61,25.66088117,NA
NA,NA,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,9.88,26.38184246,NA
NA,NA,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,10.7,28.57142857,NA
NA,NA,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,9.3,24.83311081,NA
NA,NA,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,9.96,26.59546061,NA
NA,NA,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,11.28,30.12016021,NA
NA,NA,T/OA,4,2t,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,9.19,24.53938585,NA
NA,NA,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,13.33,33.7810441,NA
NA,NA,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,12.25,31.04409529,NA
NA,NA,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,11.56,29.2954891,NA
NA,NA,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,13.99,35.45362392,NA
NA,NA,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,10.77,27.29346173,NA
NA,NA,T,1,3t,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,12.86,32.58996452,NA
